domain,bias_score,factually_questionable_flag,propaganda_flag,conspiracy_flag,hate_group_flag,satire_flag
usaconservativereport.com,3,1,0,0,0,0
usadailypost.us,3,1,1,0,0,0
usadosenews.com,3,1,0,0,0,0
usafacts.org,0,0,0,0,0,0
usafirstinformation.com,3,1,0,0,0,0
usafortrumponline.com,3,1,0,0,0,0
usahitman.com,3,1,0,1,0,0
usainfront.com,3,1,0,0,0,0
usaisonline.com,3,1,0,0,0,0
usanetwork.info,3,1,0,0,0,0
usanews4u.us,-3,1,0,0,0,0
usanewsflash.com,3,1,0,0,0,0
usanewstoday.org,3,1,0,0,0,0
usapoliticstoday.com,2,0,0,0,0,0
usapubliclife.com,3,1,0,0,0,0
usareally.com,3,1,1,0,0,0
usaspending.gov,0,0,0,0,0,0
usasupreme.com,3,1,0,0,0,0
usatoday.com,0,0,0,0,0,0
usawatchdog.com,3,1,0,1,0,0
usaworldbox.com,3,1,0,0,0,0
usbacklash.org,3,1,1,0,0,0
uschronicle.com,NaN,0,0,0,0,0
usforacle.com,0,0,0,0,0,0
ushealthyadvisor.com,3,1,0,0,0,0
usinfonews.com,3,1,0,0,0,0
usjournalreview.com,3,1,0,0,0,0
uslibertywire.club,3,1,1,0,0,0
uslibertywire.com,3,1,0,0,0,0
usnationalnews.org,-3,1,0,0,0,0
usnews.com,-1,0,0,0,0,0
uspoln.com,NaN,0,0,0,0,1
uspostman.com,3,1,0,0,0,0
usrightleft.com,3,1,0,0,0,0
ussanews.com,2,0,0,0,0,0
uticaod.com,-1,0,0,0,0,0
vaccineimpact.com,NaN,1,0,1,0,0
vaccines.news,3,1,0,1,0,0
vaccinesrevealed.com,NaN,1,0,1,0,0
vactruth.com,NaN,1,0,1,0,0
valleynewslive.com,1,0,0,0,0,0
valuewalk.com,1,0,0,0,0,0
vancouversun.com,1,0,0,0,0,0
vanityfair.com,-2,0,0,0,0,0
variety.com,-1,0,0,0,0,0
vaxopedia.org,0,0,0,0,0,0
vaxxter.com,NaN,1,0,1,0,0
vdare.com,3,1,0,0,1,0
verafiles.org,0,0,0,0,0,0
verifiedpolitics.com,-2,0,0,0,0,0
vermontindependent.org,-2,0,0,0,0,0
verrit.com,-2,0,0,0,0,0
verywell.com,0,0,0,0,0,0
vesselnews.io,2,0,0,0,0,0
veteranstoday.com,NaN,1,1,1,0,0
vice.com,-1,0,0,0,0,0
victoriaadvocate.com,-1,0,0,0,0,0
vidmax.com,3,1,0,0,0,0
vigilantcitizen.com,NaN,1,0,1,0,0
villagevoice.com,-2,0,0,0,0,0
vindy.com,0,0,0,0,0,0
viralactions.com,NaN,0,0,0,0,1
viralcocaine.com,NaN,1,0,0,0,0
viralcords.com,NaN,0,0,0,0,1
viraldevil.com,NaN,0,0,0,0,1
viralhatch.com,NaN,1,0,0,0,0
viralliberty.com,3,1,0,0,0,0
viralnewsnetwork.net,NaN,1,0,1,0,0
viralthread.com,0,0,0,0,0,0
viraltitle.com,-2,0,0,0,0,0
virginiamercury.com,0,0,0,0,0,0
vivaliberty.com,2,0,0,0,0,0
voanews.com,0,0,0,0,0,0
vocativ.com,0,0,0,0,0,0
voiceofeurope.com,3,1,0,0,1,0
voiceofsandiego.org,0,0,0,0,0,0
volanteonline.com,0,0,0,0,0,0
volkskrant.nl,1,0,0,0,0,0
vosizneias.com,0,0,0,0,0,0
vote.us.org,-2,0,0,0,0,0
votevets.org,-1,0,0,0,0,0
vox.com,-2,0,0,0,0,0
vtdigger.org,-1,0,0,0,0,0
vulture.com,-1,0,0,0,0,0
wacotrib.com,0,0,0,0,0,0
wakeuptopolitics.com,0,0,0,0,0,0
wakingtimes.com,NaN,1,0,1,0,0
walesonline.co.uk,-1,0,0,0,0,0
walkwithher.com,-3,1,0,0,0,0
wallbuilders.com,3,1,0,0,0,0
wallstreetonparade.com,-1,0,0,0,0,0
warontherocks.com,0,0,0,0,0,0
washingtonbabylon.com,-2,0,0,0,0,0
washingtonblade.com,-1,0,0,0,0,0
washingtondailywire.com,-2,0,0,0,0,0
washingtonexaminer.com,2,0,0,0,0,0
washingtonfeed.com,3,1,0,0,0,0
washingtonian.com,-2,0,0,0,0,0
washingtoninstitute.org,1,0,0,0,0,0
washingtonmonthly.com,-1,0,0,0,0,0
washingtonpost.com,-1,0,0,0,0,0
washingtonpress.com,-2,0,0,0,0,0
washingtonsources.org,-2,0,0,0,0,0
washingtontimes.com,2,1,0,0,0,0
watchdog.org,1,0,0,0,0,0
watchers.news,0,0,0,0,0,0
waterfordwhispersnews.com,NaN,0,0,0,0,1
wattsupwiththat.com,3,1,0,1,0,0
waynedupree.com,3,1,0,0,0,0
wcfcourier.com,0,0,0,0,0,0
wearechange.org,NaN,1,0,1,0,0
wearethemighty.com,0,0,0,0,0,0
wearyourvoicemag.com,-2,0,0,0,0,0
weaselzippers.us,2,0,0,0,0,0
web.randi.org,0,0,0,0,0,0
webdaily.com,3,1,0,0,0,0
webmd.com,0,0,0,0,0,0
weconservative.com,3,1,0,0,0,0
weeklystandard.com,2,0,0,0,0,0
weforum.org,0,0,0,0,0,0
wehuntedthemammoth.com,-2,0,0,0,0,0
welt.de,1,0,0,0,0,0
westernfreepress.com,2,0,0,0,0,0
westernjournal.com,3,1,0,0,0,0
westernjournalism.com,2,0,0,0,0,0
westernmassnews.com,-1,0,0,0,0,0
westernsentinel.com,3,1,0,0,0,0
westmonster.com,2,0,0,0,0,0
westword.com,-1,0,0,0,0,0
wethepeopledaily.com,3,1,1,0,0,0
wfae.org,0,0,0,0,0,0
wgntv.com,-1,0,0,0,0,0
whale.to,NaN,1,0,1,0,0
whatdoesitmean.com,NaN,1,0,1,0,0
whatfinger.com,2,0,0,0,0,0
whatmattersnews.com,-2,0,0,0,0,0
whatreallyhappened.com,NaN,1,0,1,0,0
whatstheharm.net,NaN,1,0,0,0,0
whistleblower.org,-1,0,0,0,0,0
whitehouse.gov,2,0,0,0,0,0
whitehousewatch.com,-2,0,0,0,0,0
who.int,0,0,0,0,0,0
whowhatwhy.org,-2,0,0,0,0,0
wikiislam.net,NaN,1,0,0,0,0
wikileaks.org,-1,0,0,0,0,0
wikipedia.org,0,0,0,0,0,0
wikispooks.com,NaN,1,0,1,0,0
wikitribune.com,0,0,0,0,0,0
wilderness.org,-1,0,0,0,0,0
wilsoncenter.org,-1,0,0,0,0,0
winchesterstar.com,1,0,0,0,0,0
windsorstar.com,1,0,0,0,0,0
wingsoverscotland.com,-1,0,0,0,0,0
winningdemocrats.com,-3,1,0,0,0,0
winonadailynews.com,0,0,0,0,0,0
wionews.com,0,0,0,0,0,0
wired.com,0,0,0,0,0,0
wisconsingazette.com,-1,0,0,0,0,0
witscience.org,NaN,0,0,0,0,1
wn.com,0,0,0,0,0,0
wnd.com,2,1,0,0,0,0
wnyc.org,-1,0,0,0,0,0
wokennews.com,NaN,0,0,0,0,1
wokesloth.com,-3,1,0,0,0,0
wonkette.com,-2,0,0,0,0,0
workers.org,-2,0,0,0,0,0
world.wng.org,2,0,0,0,0,0
worldaffairsbrief.com,NaN,1,0,1,0,0
worldcantwait.net,-2,0,0,0,0,0
worldcrunch.com,-1,0,0,0,0,0
worldhealth.net,NaN,1,0,1,0,0
worldnewsdailyreport.com,NaN,0,0,0,0,1
worldnewspolitics.com,3,1,0,0,0,0
worldometers.info,0,0,0,0,0,0
worldpolicy.org,-1,0,0,0,0,0
worldpoliticsreview.com,-1,0,0,0,0,0
worldpopulationreview.com,0,0,0,0,0,0
worldpress.org,0,0,0,0,0,0
worldsocialism.org,-2,0,0,0,0,0
worldstarhiphop.com,-3,1,0,0,0,0
worldtribune.com,3,1,0,0,0,0
worldtruth.tv,3,1,0,1,0,0
wral.com,0,0,0,0,0,0
wri.org,0,0,0,0,0,0
wsaz.com,0,0,0,0,0,0
wsj.com,1,0,0,0,0,0
wsvn.com,-1,0,0,0,0,0
wsws.org,-2,0,0,0,0,0
wtop.com,0,0,0,0,0,0
wvgazettemail.com,-1,0,0,0,0,0
x22report.com,3,1,0,1,0,0
xinhuanet.com,-1,0,0,0,0,0
yaf.org,2,0,0,0,0,0
yahoo.com,-1,0,0,0,0,0
yaleglobal.yale.edu,-1,0,0,0,0,0
yankeeinstitute.org,1,0,0,0,0,0
yc.news,3,1,0,0,0,0
ydr.com,-1,0,0,0,0,0
yellowhammernews.com,2,0,0,0,0,0
yesimright.com,3,1,0,0,0,0
yesmagazine.org,-2,0,0,0,0,0
ynetnews.com,-1,0,0,0,0,0
yomiuri.co.jp,1,0,0,0,0,0
yorkdispatch.com,-1,0,0,0,0,0
yourblackworld.net,-2,0,0,0,0,0
yournewsnet.com,0,0,0,0,0,0
youthradio.org,-1,0,0,0,0,0
youthrights.org,-1,0,0,0,0,0
zcomm.org,-2,0,0,0,0,0
zdf.de,0,0,0,0,0,0
zdnet.com,0,0,0,0,0,0
zebrafactcheck.com,1,0,0,0,0,0
zeit.de,-1,0,0,0,0,0
zerohedge.com,2,1,0,1,0,0
zmescience.com,0,0,0,0,0,0
zootfeed.com,3,1,0,0,0,0
arte.tv,-1,0,0,0,0,0
berliner-zeitung.de,-1,0,0,0,0,0
blackamericaweb.com,-2,0,0,0,0,0
blackmainstreet.net,-2,0,0,0,0,0
bluelivesmatter.blue,2,0,0,0,0,0
chinapost.nownews.com,-1,0,0,0,0,0
clarionledger.com,-1,0,0,0,0,0
dailycamera.com,0,0,0,0,0,0
davidharrisjr.com,3,1,0,0,0,0
delo.si,-1,0,0,0,0,0
deutschland.de,1,0,0,0,0,0
english.cctv.com,-3,1,0,0,0,0
fabiosa.com,-3,1,0,1,0,0
faithit.com,3,1,0,1,0,0
fitchratings.com,1,0,0,0,0,0
healthdata.org,0,0,0,0,0,0
ijr.org,0,0,0,0,0,0
innerstrength.zone,NaN,1,0,0,0,0
kiro7.com,0,0,0,0,0,0
kstp.com,0,0,0,0,0,0
lancasteronline.com,0,0,0,0,0,0
lubbockonline.com,1,0,0,0,0,0
misinforeview.hks.harvard.edu,0,0,0,0,0,0
newdiscourses.com,0,0,0,0,0,0
nordicmonitor.com,-3,1,1,0,0,0
organicconsumers.org,-3,1,0,1,0,0
patriotreport.com,3,1,0,0,0,0
philadelphia.cbslocal.com,0,0,0,0,0,0
rocketnews.com,-1,0,0,0,0,0
scoperatings.com,1,0,0,0,0,0
scriberrnews.com,1,0,0,0,0,0
sohu.com,-3,1,1,0,0,0
sunherald.com,0,0,0,0,0,0
thinkinghumanity.com,NaN,1,0,1,0,0
toddstarnes.com,3,1,0,0,0,0
twitter.com,0,0,0,0,0,0
wctrib.com,1,0,0,0,0,0
westonaprice.org,NaN,1,0,1,0,0
aapsonline.org,3,1,0,0,0,0
abc7chicago.com,0,0,0,0,0,0
alt-market.com,NaN,1,0,1,0,0
ama-assn.org,0,0,0,0,0,0
biodefense.com,3,1,0,1,0,0
blacknews.com,-3,1,0,0,0,0
blockclubchicago.org,-2,0,0,0,0,0
breakingchristiannews.com,3,1,0,0,0,0
breakingwide.com,3,1,0,0,0,0
bugout.news,3,1,0,1,0,0
caixinglobal.com,3,1,1,0,0,0
cancer.news,3,1,0,1,0,0
chlorellafactor.com,3,1,0,1,0,0
climate.news,3,1,0,1,0,0
collapse.news,3,1,0,1,0,0
consumerwellness.org,3,1,0,1,0,0
counterthink.com,3,1,0,1,0,0
dailybreeze.com,0,0,0,0,0,0
fayobserver.com,0,0,0,0,0,0
femalista.com,-3,1,0,0,0,0
food.news,3,1,0,1,0,0
freedom.news,3,1,0,1,0,0
geoengineering.news,3,1,0,1,0,0
gucmakale.com,-3,1,0,0,0,0
healingfoodreference.com,3,1,0,1,0,0
health.news,3,1,0,1,0,0
iefimerida.gr,1,0,0,0,0,0
indiatoday.in,1,0,0,0,0,0
lufkindailynews.com,0,0,0,0,0,0
nationalrighttolifenews.org,3,1,0,0,0,0
nrlc.org,3,1,0,0,0,0
nwaonline.com,1,0,0,0,0,0
ourhealthguides.com,NaN,1,0,1,0,0
overpassesforamerica.com,3,1,0,0,0,0
pasadenastarnews.com,0,0,0,0,0,0
polipace.com,-3,1,0,0,0,0
presstelegram.com,0,0,0,0,0,0
prntly.com,3,1,0,0,0,0
protothema.gr,3,1,0,0,0,0
pubmed.ncbi.nlm.nih.gov,0,0,0,0,0,0
recordnet.com,0,0,0,0,0,0
redlandsdailyfacts.com,0,0,0,0,0,0
refinery29.com,-2,0,0,0,0,0
reporterherald.com,0,0,0,0,0,0
rightwingtribune.com,3,1,0,0,0,0
sgvtribune.com,0,0,0,0,0,0
technocracy.news,3,1,0,1,0,0
thefreedomtimes.com,3,1,0,0,0,0
thehindu.com,-1,0,0,0,0,0
thejeffreylord.com,2,0,0,0,0,0
tut.by,0,0,0,0,0,0
vibe.com,-1,0,0,0,0,0
wtae.com,0,0,0,0,0,0
actionnewsjax.com,0,0,0,0,0,0
americanpeopledaily.com,3,1,0,0,0,0
americasfrontlinedoctors.com,3,1,0,1,0,0
anonhq.com,3,1,0,1,0,0
boldprogressives.org,-2,0,0,0,0,0
breakingfirst.com,3,1,0,0,0,0
columbiamissourian.com,0,0,0,0,0,0
dailycitizen.focusonthefamily.com,2,0,0,0,0,0
diepresse.com,1,0,0,0,0,0
edmontonexaminer.com,1,0,0,0,0,0
floridapolitics.com,0,0,0,0,0,0
gaia.com,3,1,0,1,0,0
healthranger.com,3,1,0,1,0,0
healthrangerreport.com,3,1,0,1,0,0
herbreference.com,3,1,0,1,0,0
ieee.org,0,0,0,0,0,0
ingredients.news,3,1,0,1,0,0
issuesinsights.com,2,0,0,0,0,0
katu.com,1,0,0,0,0,0
kenoshanews.com,0,0,0,0,0,0
kwch.com,0,0,0,0,0,0
liberty.news,3,1,0,1,0,0
libtards.news,3,1,0,1,0,0
meidastouch.com,-2,0,0,0,0,0
nationalsecurity.news,3,1,0,1,0,0
naturalmedicine.news,3,1,0,1,0,0
naturalnewsblogs.com,3,1,0,1,0,0
naturalnewsradio.com,3,1,0,1,0,0
naturalpedia.com,3,1,0,1,0,0
newsbreak.com,-1,0,0,0,0,0
nj1015.com,1,0,0,0,0,0
nutrientreference.com,3,1,0,1,0,0
outragedpatriot.com,3,1,0,0,0,0
patriots4truth.org,3,1,0,1,0,0
sciencetimes.com,3,1,0,0,0,0
seventeen.com,-2,0,0,0,0,0
southbendtribune.com,0,0,0,0,0,0
stateofthenation.co,3,1,0,0,0,0
themideastbeast.com,NaN,0,0,0,0,1
turnto23.com,0,0,0,0,0,0
uniteamericafirst.com,3,1,0,0,0,0
wfmz.com,0,0,0,0,0,0
womenarehuman.com,3,1,0,0,1,0
wusa9.com,0,0,0,0,0,0
12newsnow.com,0,0,0,0,0,0
13newsnow.com,0,0,0,0,0,0
agdaily.com,0,0,0,0,0,0
bdnews24.com,-3,1,0,0,0,0
bitchute.com,3,1,0,0,1,0
campusinsanity.com,3,1,0,1,0,0
clickondetroit.com,0,0,0,0,0,0
dcgazette.com,3,1,0,0,0,0
dnyuz.com,3,1,0,0,0,0
donaldjtrump.com,2,0,0,0,0,0
electroverse.net,NaN,1,0,1,0,0
fool.com,-1,0,0,0,0,0
idahostatejournal.com,1,0,0,0,0,0
leavenworthtimes.com,-1,0,0,0,0,0
militarist-monitor.org,-1,0,0,0,0,0
myfox8.com,0,0,0,0,0,0
nationalistreview.net,3,1,0,0,1,0
nationalpolicy.institute,3,1,0,0,1,0
ncnewsonline.com,-1,0,0,0,0,0
newschannel5.com,0,0,0,0,0,0
peacedata.net,NaN,1,0,0,0,0
pittsburgh.cbslocal.com,0,0,0,0,0,0
pollution.news,3,1,0,1,0,0
revolver.news,3,1,0,0,0,0
science.news,3,1,0,1,0,0
stamfordadvocate.com,-1,0,0,0,0,0
supplementreference.com,3,1,0,1,0,0
talknetwork.com,3,1,0,1,0,0
themaneater.com,-1,0,0,0,0,0
theminnesotasun.com,2,0,0,0,0,0
torontotoday.net,-3,1,0,0,0,0
washingtonspectator.org,-2,0,0,0,0,0
wcax.com,0,0,0,0,0,0
whittierdailynews.com,0,0,0,0,0,0
